id,upc,product_name,brand_name,recall_date,reason,source,severity,distribution_pattern,plain_language_summary,created_at
571,,cucumber lime tajin jfe franchising inc,JFE FRANCHISING INC,11/29/24,Potential to be contaminated with Salmonella,fda,Class I,"[TX, LA, WY, AZ]",,4/8/26
572,,vegetable bowl13 small vegetable tray19 5 vegetable bowl26 large vegetable tray42 packed in clamshells jfe franchising inc,JFE FRANCHISING INC,11/29/24,Potential to be contaminated with Salmonella,fda,Class I,"[TX, LA, WY, AZ]",,4/8/26
573,,chef salad11 packed in clamshells jfe franchising inc,JFE FRANCHISING INC,11/29/24,Potential to be contaminated with Salmonella,fda,Class I,"[TX, LA, WY, AZ]",,4/8/26
574,,mixed melon cucumber tajin jfe franchising inc,JFE FRANCHISING INC,11/29/24,Potential to be contaminated with Salmonella,fda,Class I,"[TX, LA, WY, AZ]",,4/8/26
575,,garden salad12 family garden salad24 packed in clamshells jfe franchising inc,JFE FRANCHISING INC,11/29/24,Potential to be contaminated with Salmonella,fda,Class I,"[TX, LA, WY, AZ]",,4/8/26
576,,family cobb salad jfe franchising inc,JFE FRANCHISING INC,11/29/24,Potential to be contaminated with Salmonella,fda,Class I,"[TX, LA, WY, AZ]",,4/8/26
577,41415212336,greenwise organic pecan halves pecan star & nut corp.,Pecan Star & Nut Corp.,12/4/24,Undeclared walnuts,fda,Class II,"[AL, FL, GA, KY, NC, SC, TN, VA]",,4/8/26
578,,diced bartlett pears in extra light syrup pacific coast producers,Pacific Coast Producers,12/5/24,Potential contamination with foreign objects.,fda,Class II,"[KY, MI, OH, PA]",,4/8/26
579,,vidaslim 90 day original root root plus and root capsules vidaslim 30 day original root root plus and root capsules vidaslim 7 day sample size original root root plus and root capsules and vidaslim hot body brew strawberry and peach flavors vidaslim co.,Vidaslim Co.,12/11/24,Due to the presence of Toxic yellow oleander,fda,Class I,[USA],,4/8/26
580,,marketside broccoli florets braga fresh foods llc,Braga Fresh Foods LLC,12/27/24,Potential contamination with Listeria monocytogenes.,fda,Class I,"[AK, AR, AZ, CA, CO, ID, IL, IN, KY, LA, MI, MT, NV, OH, OK, OR, TX, UT, WA, WY]",,4/8/26
581,882475049186,aahu barah brand soft plum global commodities inc,Global Commodities Inc,1/9/25,Product contains undeclared sulfites (4.66 mg/serving).,fda,Class II,"[VA, IL, NJ, GA, MD, NY, FL, MA, OR, MO, CO, OH, PA]",,4/8/26
582,,zaarah herbals brand shatavari powder new york wholesale group,NEW YORK WHOLESALE GROUP,1/27/25,Product contains elevated levels of lead - 6.50 mg/kg (ppm),fda,Class I,"[NY, NJ, CT, CA]",,4/8/26
583,,beverage base sweet sour ocbw inc,OCBW INC,1/31/25,Undeclared Yellow #5,fda,Class II,"[TX, CO, NM, KY, OK, MO, AR, CA]",,4/8/26
584,,beverage base lemonade ocbw inc,OCBW INC,1/31/25,Undeclared Yellow #5,fda,Class II,"[TX, CO, NM, KY, OK, MO, AR, CA]",,4/8/26
585,412201418441,heb branded solid white albacore tuna in water wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
586,412201420541,heb branded solid white albacore tuna in water wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
587,412204334545,heb branded solid white albacore tuna in water wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
588,480001326548,genova branded yellowfin tuna genova in olive oil wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
589,480002501548,van camp s branded solid light yellowfin in vegetable oil chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
590,480006326745,genova branded yellowfin tuna genova in olive oil wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
591,480007326548,genova branded yellowfin tuna genova in olive oil wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
592,4800000215,genova branded solid white tuna in olive oil wild caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
593,4800013275,genova branded yellowfin tuna in extra virgin olive oil and sea salt chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
594,,branded solid white albacore tuna in water no salt added chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
595,,branded solid white albacore tuna in olive oil chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
596,,branded solid white albacore tuna in water salt added chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
597,,branded solid white albacore tuna in water low sodium chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
598,,branded solid light yellowfin tuna in olive oil pole line caught chicken of the sea; thai union,Chicken of the Sea; Thai Union,2/4/25,Product's easy-pull lid was not secured properly and may cause the product to become adulterated with the hazard clostridium botulinum.,fda,Class II,[USA],,4/8/26
599,763247198915,"jack the green sprouts alfalfa sprouts jack & the green sprouts, inc.","Jack & The Green Sprouts, Inc.",2/6/25,Sprouts have the potential to be contaminated with Listeria monocytogenes,fda,Class I,"[IA, MN, WI]",,4/8/26
600,880342001855,las ollas botana mix snack kedake inc,Kedake Inc,2/7/25,"Undeclared Sesame, Soy, Wheat, Yellow No. 5, Yellow No. 6, and Red No. 6.",fda,Class I,[TX],,4/8/26
601,851304132726,dried longan pulp made in china growland inc,Growland Inc,2/18/25,Elevated levels of Sulfites in Dried Longan Pulp,fda,Class II,"[CA, TX, WA, OR, AZ, FL, NV]",,4/8/26
602,748659268,ready care strawberry shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
603,748659268,ready care vanilla shake lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
604,748659269,ready care chocolate shake lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
605,748659270,ready care strawberry shake lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
606,748659270,ready care vanilla shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
607,748659873,ready care strawberry banana shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
608,41271019933,cinnabon classic cinnamon roll international delight coffee creamer danone wave,DANONE WAVE,2/21/25,The firm received complaints of spoilage and illness with the use of the products.,fda,Class II,"[AL, AR, CO, CT, FL, GA, IL, IN, KY, LA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, PA, SC, TN, TX, VA, WI, WY]",,4/8/26
609,41271025652,hazelnut international delight coffee creamer danone wave,DANONE WAVE,2/21/25,The firm received complaints of spoilage and illness with the use of the products.,fda,Class II,"[AL, AR, CO, CT, FL, GA, IL, IN, KY, LA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, PA, SC, TN, TX, VA, WI, WY]",,4/8/26
610,100457960173,ready care strawberry shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
611,100457960173,ready care strawberry shake lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
612,100457960173,ready care vanilla shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL, WI]",,4/8/26
613,100457960173,ready care vanilla shake lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
614,100457960173,ready care chocolate shake lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
615,100457960174,ready care strawberry shake plus lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
616,100457960174,ready care chocolate shake plus lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
617,100457960175,ready care vanilla shake plus lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
618,100457960184,ready care strawberry banana shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT,NY,NJ,FL]",,4/8/26
619,100457960363,ready care chocolate shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
620,107347302447,ready care chocolate shake no sugar added lyons magnus llc,Lyons Magnus LLC,2/21/25,Potential contamination with Listeria monocytogenes.,fda,Class I,"[CT, NY, NJ, FL]",,4/8/26
621,180596000391,"flor de michoacan blue hawaiian artificially flavored beverage concentrate paletas ice cream, llc","Paletas Ice Cream, LLC",2/26/25,Undeclared Red #3,fda,Class III,"[AZ, NM, TX, UT]",,4/8/26
622,816754010239,"domna s bakery 24 baklava tray3300438 optima foods, inc.","Optima Foods, Inc.",2/28/25,Contains undeclared milk,fda,Class II,[NY],,4/8/26
623,635028999663,zaarah herbals brand rasayan churan packaged in new york wholesale group,NEW YORK WHOLESALE GROUP,3/10/25,Products contain elevated levels of Lead (Pb): 88.038  ppm,fda,Class I,"[NY, CT, NJ, CA]",,4/8/26
624,635028999670,zaarah herbals brand vasaka powder packaged in new york wholesale group,NEW YORK WHOLESALE GROUP,3/10/25,Products contain elevated levels of Lead (Pb): 6.504 ppm,fda,Class I,"[NY, CT, NJ, CA]",,4/8/26
625,635028999694,zaarah herbals brand gurmar powder packaged in new york wholesale group,NEW YORK WHOLESALE GROUP,3/10/25,Products contain elevated levels of Lead (Pb): 3.688 ppm,fda,Class I,"[NY, CT, NJ, CA]",,4/8/26
626,635028999731,zaarah herbals brand bhringraj powder packaged in new york wholesale group,NEW YORK WHOLESALE GROUP,3/10/25,Products contain elevated levels of Lead (Pb): 3.231 ppm and Arsenic (As): 0.958 ppm;,fda,Class I,"[NY, CT, NJ, CA]",,4/8/26
627,,"tortilla chip green la mexicana  tortilla factory, inc.","La Mexicana  Tortilla Factory, Inc.",3/13/25,Undeclared Yellow #5,fda,Class II,[TX],,4/8/26
628,,dried cranberries victor packing inc.,Victor Packing Inc.,3/17/25,Misbranded - label states 2g total carbohydrates instead of 27g,fda,Class II,"[MA, NC, IL, WI, TX, CA, MD, OK, FL]",,4/8/26
629,,"gold garlic powder irradiated pacific meridian group, llc","Pacific Meridian Group, LLC",3/17/25,Potential contamination with foreign objects (metal),fda,Class II,"[CA, IL, TX]",,4/8/26
630,,turkey blt on sourdough the coastal companies dba hearn kirkwood,The Coastal Companies DBA Hearn Kirkwood,3/19/25,Turkey BLT on Sourdough Sandwiches being recalled due to the product having the incorrect sandwich (Peanut Butter & Jelly) in the clamshell container. This incorrect product in the container resulted in an undeclared allergen on the product label (peanuts).,fda,Class II,[NY],,4/8/26
631,,brioche bread loaf and hamburger buns packaged in brown box and labeled as follows harvey investments llc / the baking group,Harvey Investments LLC / The Baking Group,3/19/25,"Undeclared allergens (soy, milk) and Yellow #5",fda,Class II,[TX],,4/8/26
632,,frosted almond sanders candy factory inc,Sanders Candy Factory Inc,3/25/25,elevated levels of aflatoxin,fda,Class II,[] ,,4/8/26
633,,bonya raspberry yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
634,,bonya peach yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
635,,bonya passion fruit yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
636,,bonya lemon yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
637,,bonya pineapple yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
638,,bonya black cherry yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
639,,bonya coconut yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
640,,bonya strawberry yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
641,,bonya blueberry yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
642,,bonya mango yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
643,,bonya vanilla yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
644,,bonya strawberry banana yogurt parfait knockroe inc,Knockroe Inc,3/29/25,Undeclared Almonds,fda,Class I,"[NY, PA, MA, NJ]",,4/8/26
645,808681931404,dr praeger s california veggie fries dr. praeger's sensible foods inc.,Dr. Praeger's Sensible Foods Inc.,4/1/25,Undeclared Allergen (Soy),fda,Class II,"[CT, MA, IL, MD, NY, PA, TX, CA, IN, CO, NH, WI, GA, NJ, FL]",,4/8/26
646,41220306558,"chile verde egg bites valley fine foods co., inc","Valley Fine Foods Co., Inc",4/3/25,Potential contamination with foreign materials.,fda,Class II,[TX],,4/8/26
647,,"texas olive co pepperoncini all american trading of houston, inc.","All American Trading Of Houston, Inc.",4/4/25,The recall is being carried out because repacking methods pose a possible risk of contamination. Sealing methods are not heat-sealed.,fda,Class II,"[TX, MS]",,4/8/26
